event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
SOM50287,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Moqokori,4.0625,46.1342,2,"Al Furqaan; Caasimada; Calamada; Hiiraan (Somalia); Horseed Media; Radio Dalsan; Radio Kulmiye; Radio Risala; Somali Memo; Undisclosed Source","Local partner-Other","On 4 June 2025, Al Shabaab clashed with government security forces (SNA) and Hawadle clan militia at a base in Ceel Hareri village near Moqokori village (Bulo Burto, Hiraan). The clash was initiated with SVBIED and RPGs. The suicide bomber, 9 soldiers, and 15 others were injured. An unknown number of militants were killed and wounded. An unspecified number of fatalities coded as 3. Al Shabaab claimed responsibility.",3,,1749511122,2291
SOM50287,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Hawadle Clan Militia (Somalia)",1,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Moqokori,4.0625,46.1342,2,"Al Furqaan; Caasimada; Calamada; Hiiraan (Somalia); Horseed Media; Radio Dalsan; Radio Kulmiye; Radio Risala; Somali Memo; Undisclosed Source","Local partner-Other","On 4 June 2025, Al Shabaab clashed with government security forces (SNA) and Hawadle clan militia at a base in Ceel Hareri village near Moqokori village (Bulo Burto, Hiraan). The clash was initiated with SVBIED and RPGs. The suicide bomber, 9 soldiers, and 15 others were injured. An unknown number of militants were killed and wounded. An unspecified number of fatalities coded as 3. Al Shabaab claimed responsibility.",3,,1749511122,2291
SOM50289,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Bakool,Waajid,,Waajid,3.8096,43.2463,1,"Somali Memo; Undisclosed Source","Local partner-Other","On 4 June 2025, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) at a base in Waajid town (Waajid, Bakool). The clash was initiated with multiple RPG rounds. There were no casualties and Al Shabaab claimed responsibility.",0,,1749511122,25278
SOM50289,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Bakool,Waajid,,Waajid,3.8096,43.2463,1,"Somali Memo; Undisclosed Source","Local partner-Other","On 4 June 2025, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) at a base in Waajid town (Waajid, Bakool). The clash was initiated with multiple RPG rounds. There were no casualties and Al Shabaab claimed responsibility.",0,,1749511122,25278
SOM50290,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Gedo,Doolow,,Geedweyne,4.0304,42.294,1,"Undisclosed Source","Local partner-Other","On 4 June 2025, Al Shabaab conducted a hit-and-run attack against government security forces (SNA) and engaged them in an armed clash at a base in Geedweyne village (Doolow, Gedo). There were no casualties.",0,,1749511122,2352
SOM50290,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Gedo,Doolow,,Geedweyne,4.0304,42.294,1,"Undisclosed Source","Local partner-Other","On 4 June 2025, Al Shabaab conducted a hit-and-run attack against government security forces (SNA) and engaged them in an armed clash at a base in Geedweyne village (Doolow, Gedo). There were no casualties.",0,,1749511122,2352
SOM50291,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Daynile",2.0576,45.2853,1,"Al Furqaan; Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye",National,"On 4 June 2025, overnight, Al Shabaab clashed with government soldiers (SNA) at the Barwaqo in Mogadishu - Daynile (Banadir) after the militants exploded an IED. 2 soldiers and 2 militants were injured. Security forces arrested the injured militants. Al Shabaab claimed responsibility.",0,,1749511122,18232
SOM50291,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Daynile",2.0576,45.2853,1,"Al Furqaan; Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye",National,"On 4 June 2025, overnight, Al Shabaab clashed with government soldiers (SNA) at the Barwaqo in Mogadishu - Daynile (Banadir) after the militants exploded an IED. 2 soldiers and 2 militants were injured. Security forces arrested the injured militants. Al Shabaab claimed responsibility.",0,,1749511122,18232
SOM50294,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Al Furqaan; Calamada",Subnational-National,"On 4 June 2025, Al Shabaab ambushed a government soldier (SNA) and engaged them in an armed clash in Afgooye town (Afgooye, Lower Shabelle). The soldier was killed. Al Shabaab confiscated his weapon and motorcycle. Al Shabaab claimed responsibility.",1,,1749511122,6141
SOM50294,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Al Furqaan; Calamada",Subnational-National,"On 4 June 2025, Al Shabaab ambushed a government soldier (SNA) and engaged them in an armed clash in Afgooye town (Afgooye, Lower Shabelle). The soldier was killed. Al Shabaab confiscated his weapon and motorcycle. Al Shabaab claimed responsibility.",1,,1749511122,6141
SOM50296,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,2,"Local Network",Other,"On 4 June 2025, Al Shabaab ambushed government security forces (NISA) near Marka town (Marka, Lower Shabelle). There were no casualties.",0,,1749511122,27519
SOM50296,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-) National Intelligence and Security Agency",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,2,"Local Network",Other,"On 4 June 2025, Al Shabaab ambushed government security forces (NISA) near Marka town (Marka, Lower Shabelle). There were no casualties.",0,,1749511122,27519
SOM50312,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Marehan Clan Militia (Somalia)",,4,44,,706,"Eastern Africa",Somalia,Galgaduud,Cabudwaaq,,Xeraale,6.0386,46.4286,2,"Local Network",Other,"On 4 June 2025, Marehan and Dir clan militias clashed in Jabsile village near Xeraale town (Cabudwaaq, Galgaduud). The clash was linked to land disputes and clan revenge. There were no casualties.",0,,1749511122,1745
SOM50312,"04 June 2025",2025,1,"Political violence",Battles,"Armed clash","Dir Clan Militia (Somalia)",,4,44,,706,"Eastern Africa",Somalia,Galgaduud,Cabudwaaq,,Xeraale,6.0386,46.4286,2,"Local Network",Other,"On 4 June 2025, Marehan and Dir clan militias clashed in Jabsile village near Xeraale town (Cabudwaaq, Galgaduud). The clash was linked to land disputes and clan revenge. There were no casualties.",0,,1749511122,1745
SOM50339,"04 June 2025",2025,1,"Political violence","Violence against civilians",Attack,"Habar Gedir-Cabsiye Ayr Sub-Clan Militia (Somalia)",,4,47,"Civilian targeting",706,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,"Local Network",Other,"On 4 June 2025, Habar Gedir Cabsiye Ayr sub-clan militias opened gunfire toward the Midnimo hall in Dhuusamarreeb town (Dhuusamarreeb, Galgaduud). They blocked the main road with technical vehicles. The incident occurred after Yabardhowrakac clan recruited its clan members for the Federal Election Commission board. The militia opposed the recruitment. The clan elders intervened, and Cabsiye and Yabardhowrakac clan militias were seen mobilizing and taking positions against each other.",0,,1749511122,8886
SOM50339,"04 June 2025",2025,1,"Political violence","Violence against civilians",Attack,"Civilians (Somalia)",,7,47,"Civilian targeting",706,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,"Local Network",Other,"On 4 June 2025, Habar Gedir Cabsiye Ayr sub-clan militias opened gunfire toward the Midnimo hall in Dhuusamarreeb town (Dhuusamarreeb, Galgaduud). They blocked the main road with technical vehicles. The incident occurred after Yabardhowrakac clan recruited its clan members for the Federal Election Commission board. The militia opposed the recruitment. The clan elders intervened, and Cabsiye and Yabardhowrakac clan militias were seen mobilizing and taking positions against each other.",0,,1749511122,8886
SOM50360,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Change to group/activity","Al Shabaab",,2,20,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,War-Ciise,2.8076,45.7197,1,"Local Network",Other,"Movement of forces: On 4 June 2025, several Al-Shabaab armed with heavy weapons and armored vehicles arrived in War-Ciise village (Jowhar, Middle Shabelle). They were moving towards the Hiraan region.",0,,1749511122,
SOM50373,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Disrupted weapons use","Islamic State Somalia Province",,2,20,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,Caasimada,National,"Detonation: On 4 June 2025, an IED exploded while Islamic State Somalia Province was planting the explosive devices in the Iil area in Buuraha Cali Miskat (Qandala, Bari). Casualties unknown.",0,,1749511123,
SOM50374,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Somalia (2022-) Puntland Dervish Force",,1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Local Network",Other,"Defusal: On 4 June 2025, Puntland Dervish Force defused an IED planted by Islamic State Somalia Province in the Ill area in Buuraha Cali Miskat (Qandala, Bari).",0,,1749511123,
SOM50374,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Disrupted weapons use","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Local Network",Other,"Defusal: On 4 June 2025, Puntland Dervish Force defused an IED planted by Islamic State Somalia Province in the Ill area in Buuraha Cali Miskat (Qandala, Bari).",0,,1749511123,
SOM50376,"04 June 2025",2025,1,"Political violence",Battles,"Government regains territory","Military Forces of Somalia (2022-) Puntland Dervish Force",,1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Local Network",Other,"On 4 June 2025, Puntland Dervish Force clashed with Islamic State Somalia Province in Shankalooyin and Ceel Dacare areas in Buuraha Cali Miskat (Qandala, Bari). The security forces took control over the area. 2 militants were killed.",2,,1749511123,2407
SOM50376,"04 June 2025",2025,1,"Political violence",Battles,"Government regains territory","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Local Network",Other,"On 4 June 2025, Puntland Dervish Force clashed with Islamic State Somalia Province in Shankalooyin and Ceel Dacare areas in Buuraha Cali Miskat (Qandala, Bari). The security forces took control over the area. 2 militants were killed.",2,,1749511123,2407
SOM50383,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Military Forces of Somalia (2022-) Puntland Dervish Force",,1,17,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Laag,11.037,49.188,1,"Undisclosed Source","Local partner-Other","Looting: On 4 June 2025, Puntland Dervish soldiers at an illegal checkpoint looted one bag of khat/mira from civilians dealers in Laag village (Bossaso, Bari).",0,,1749511123,
SOM50383,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Civilians (Somalia)","Labor Group (Somalia)",7,17,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Laag,11.037,49.188,1,"Undisclosed Source","Local partner-Other","Looting: On 4 June 2025, Puntland Dervish soldiers at an illegal checkpoint looted one bag of khat/mira from civilians dealers in Laag village (Bossaso, Bari).",0,,1749511123,
SOM50387,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Police Forces of Somalia (2022-) Hirshabelle Police Forces",,1,17,,706,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,Matabaan,5.1994,45.5252,1,"Local Network",Other,"Looting: On 4 June 2025, Hirshabelle police forces enacted an illegal checkpoint in Dhisaqa area of Matabaan village (Belet Weyne, Hiraan). They looted commercial vehicles. The checkpoint was linked to the lack of payment for several months.",0,,1749511123,
SOM50387,"04 June 2025",2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Civilians (Somalia)","Labor Group (Somalia)",7,17,,706,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,Matabaan,5.1994,45.5252,1,"Local Network",Other,"Looting: On 4 June 2025, Hirshabelle police forces enacted an illegal checkpoint in Dhisaqa area of Matabaan village (Belet Weyne, Hiraan). They looted commercial vehicles. The checkpoint was linked to the lack of payment for several months.",0,,1749511123,
SOM50388,"04 June 2025",2025,1,"Political violence",Riots,"Mob violence","Rioters (Somalia)","Unidentified Clan Group (Somalia)",5,55,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,2,"Local Network",Other,"On 4 June 2025, two youth groups from unidentified clan groups clashed with fist fights and stone-throwing near the banks of the river in Qoryooley town (Qoryooley, Lower Shabelle). Casualties unknown. The clash is linked to an ongoing clan dispute in the town.",0,"crowd size=no report",1749511123,21134
SOM50388,"04 June 2025",2025,1,"Political violence",Riots,"Mob violence","Rioters (Somalia)","Unidentified Clan Group (Somalia)",5,55,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,2,"Local Network",Other,"On 4 June 2025, two youth groups from unidentified clan groups clashed with fist fights and stone-throwing near the banks of the river in Qoryooley town (Qoryooley, Lower Shabelle). Casualties unknown. The clash is linked to an ongoing clan dispute in the town.",0,"crowd size=no report",1749511123,21134
SOM50414,"04 June 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,Caasimada,National,"On 4 June 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) at a checkpoint in the entrance of Qoryooley town (Qoryooley, Lower Shabelle). 2 soldiers were killed and 3 others were injured.",2,,1749511123,21305
SOM50414,"04 June 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,Caasimada,National,"On 4 June 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) at a checkpoint in the entrance of Qoryooley town (Qoryooley, Lower Shabelle). 2 soldiers were killed and 3 others were injured.",2,,1749511123,21305
SOM50263,"03 June 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Al Shabaab",,2,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Kamsuuma,0.2494,42.7751,1,"Local Network",Other,"On 3 June 2025, Al Shabaab detained two civilians, including a female, at the main checkpoint in Kamsuuma village (Jamaame, Lower Juba). The arrest was due to al-Shabaab laws that prohibit unmarried people from traveling together.",0,,1749511122,7240
SOM50263,"03 June 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Somalia)","Women (Somalia)",7,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Kamsuuma,0.2494,42.7751,1,"Local Network",Other,"On 3 June 2025, Al Shabaab detained two civilians, including a female, at the main checkpoint in Kamsuuma village (Jamaame, Lower Juba). The arrest was due to al-Shabaab laws that prohibit unmarried people from traveling together.",0,,1749511122,7240
